FWEIGHT,FASTFIN,FASTOTH,FDBTTOT,FNETWTH
229.0821,960324.702435103,141610.8190488379,141974.5254549241,959960.9960290168
454.1064,652811.6114870622,307113.0339494737,621.0856154321597,959303.5598211037
395.1037,920089.3447409668,263674.1324007504,224607.1434717392,959156.333669978
1448.4026,233496.9938315444,725646.8503714227,0,959143.8442029671
1504.614,600232.3852731793,468922.9422184679,110101.5409175192,959053.786574128
1727.2168,660114.2817945458,844452.2461071808,545990.718293544,958575.8096081826
1273.8081,221530.0373276679,736506.5757586034,0,958036.6130862713
1124.5628,233214.3098196419,769737.3354433768,45169.8629405207,957781.7823224979
912.659,734413.0629229449,516922.9284298072,293604.1091133846,957731.8822393676
772.6768,722257.6504111332,235438.8463940803,0,957696.4968052134
405.8105,631798.7666023024,325791.7616154247,0,957590.5282177271
1023.0369,746615.5894367404,612054.1228215112,401785.9308559316,956883.78140232
932.6712,775260.90264287,181574.6084736634,0,956835.5111165333
640.155,332153.7139855506,624651.404270641,0,956805.1182561916
2622.9931,628360.3867375271,528651.4318479626,200300.1109768715,956711.7076086181
37.27,113073.6047610385,867040.4749125169,23714.17804377337,956399.9016297819
447.6148,559243.2035473026,400506.6722792287,3811.207185606434,955938.668640925
1095.0873,528359.9752469441,447637.8804595936,20326.43832323432,955671.4173833034
741.0019,884659.6152491748,99040.69553108912,28344.08899517674,955356.2217850871
1537.7644,264827.8051507489,710660.4293371132,20326.43832323432,955161.7961646277
1437.5594,914011.638485061,633426.062383483,592854.4510943342,954583.2497742098
1025.0888,737334.1310459384,358370.9377769672,141155.8216891272,954549.2471337783
1754.5805,763341.0601409771,191131.1668143825,0,954472.2269553596
4385.0267,840113.326373524,617266.7910073579,503361.6601434276,954018.4572374544
166.9522,456063.5392028552,836633.2438284106,338773.9720539053,953922.8109773606
907.9181,666663.1280702894,304072.3108410631,16938.69860269526,953796.7403086573
1560.0287,458890.3793218811,520832.4295691923,25972.67119079941,953750.137700274
754.3232,346287.9145806803,631167.2395029495,23714.17804377337,953740.9760398564
506.8624,596463.265114478,357067.7707305055,0,953531.0358449834
1126.087,42006.84416872579,913085.7105541637,1637.407531593876,953455.1471912955
2038.3562,237548.7980021483,986888.4042854445,271019.1776431242,953418.0246444687
381.2473,763011.2621270908,208506.7274338718,19197.1917497213,952320.7978112414
1162.6335,937097.4994571062,15203.61554205316,0,952301.1149991594
1366.8197,341340.9443723849,610794.3946765981,0,952135.3390489831
411.8138,460209.5713774266,491728.3655315477,0,951937.9369089743
819.1086,754932.1530669146,309328.4179284586,112924.6573513018,951335.9136440714
739.4831,547417.5890493775,789284.8411403021,385891.7853337359,950810.6448559437
221.221,3015.296126961026,1043836.804215821,96268.27039198474,950583.8299507971
1730.2726,564331.5157615495,385259.6178356269,0,949591.1335971764
1957.2733,32508.66136879856,916560.8226780616,0,949069.4840468601
477.4151,574319.6841821079,395294.004093382,20891.06160999083,948722.6266654991
1899.6135,784448.1330297043,163764.6588386868,0,948212.7918683912
469.8981,386570.3862768003,1057302.863695925,495739.2457722147,948134.0042005107
2051.8888,832127.5030372756,257592.6861839291,142285.0682626402,947435.1209585646
183.5219,514484.9016627251,432868.6539330276,0,947353.5555957528
1016.741,643106.1270784063,733248.6581424492,429113.6979349467,947241.0872859089
464.3046,910289.6323283435,220669.6198675144,184067.1914826219,946892.060713236
989.9105,186571.4478557135,760180.7771026577,0,946752.2249583711
1275.3774,692340.2591514417,359239.7158079416,104907.0066793593,946672.968280024
344.8844,489750.0506212479,493031.5325780094,36135.89035241656,946645.6928468407
2100.4751,557358.6434679521,388778.1688610735,0,946136.8123290257
1582.3091,829913.1449440386,283873.2216209068,167693.1161666831,946093.2503982623
1704.726,393873.056584284,810135.5138836894,258032.8420477246,945975.728420249
597.3722,593636.4249954519,351855.1025446587,0,945491.5275401106
392.9497,664307.4279711011,420488.5669916415,139461.9518288577,945334.0431338849
1528.8073,665202.5940087925,279963.7204815216,0,945166.3144903141
1506.7452,643577.2670982439,966515.5594590933,665126.2317991673,944966.5947581698
3649.0231,323673.1936284727,635293.9351500783,14115.58216891272,944851.5466096383
846.245,797687.1675871426,147040.6817424284,0,944727.8493295709
353.4632,623318.2462452246,321360.993657455,0,944679.2399026796
481.7275,669018.8281694778,394208.0315546639,118570.8902188668,944655.9695052748
1372.7633,643719.5513842349,368361.8851331735,67754.79441078105,944326.6421066273
2782.5009,797735.2238691662,392253.2809849714,245667.592067757,944320.9127863806
1085.6681,734036.1509070748,470008.9147571861,259726.711907994,944318.3537562669
2406.4626,818228.8724520645,348814.379436248,222828.5801184562,944214.6717698564
1034.8034,799053.4736446718,1285574.291334466,1140539.039248148,944088.7257309899
931.0584,848052.9779878282,95565.58340719124,0,943618.5613950194
1536.3187,241365.0321628334,1065773.449497926,364182.0199579482,942956.4617028112
3300.2383,527818.1642241308,419619.788960667,4629.910951403372,942808.0422333945
703.2507000000001,23557.94327192269,918732.7677554977,0,942290.7110274204
608.3153,539455.3227141211,662008.8596025431,259726.711907994,941737.4704086701
1598.1419,269492.0913471417,857918.305587285,186325.6846296479,941084.7123047789
281.6054,505062.1012659718,516922.9284298072,81418.67795028858,940566.3517454905
895.509,761363.2143376988,356198.992699531,177856.3353283003,939705.8717089295
431.0993,862186.2363029183,586859.5599232517,509403.1293117222,939642.6669144478
369.919,438160.2184490241,500850.5348567796,0,939010.7533058036
1979.1417,685508.7288637956,252814.4070135696,0,938323.1358773652
1619.5988,707652.3097961658,230660.5672237207,0,938312.8770198865
2281.9687,697287.2293597372,244126.6267038249,3274.815063187751,938139.0410003744
1094.6236,438395.7884589429,499547.367810318,0,937943.1562692609
246.6663,520609.7219206147,417230.6493754872,0,937840.3712961018
1023.5491,439338.0684986183,498157.3229607587,0,937495.391459377
1289.639,422942.3958082676,865085.7243428244,350574.5987471163,937453.5214039758
3020.0788,637923.5868601921,299076.8371629599,0,937000.4240231521
460.544,768429.372355224,168542.9380090464,56.46232867565088,936915.8480355947
844.1257000000001,627063.809402934,755836.8869477854,446052.396537642,936848.2998130774
1160.8929,649702.0873561335,369013.4686564044,81870.37657969377,936845.1794328442
1313.7684,502235.2611469459,708879.4343736154,274293.992706312,936820.7028142493
324.4277,696580.5193299808,240217.1255644398,0,936797.6448944206
1487.6173,608241.7656104194,445248.7408744138,117441.6436453538,936048.8628394793
836.6572,533330.5024562315,642895.7429211049,240529.5201582728,935696.7252190637
2036.1126,440280.3485382935,495203.4776554456,0,935483.8261937391
1829.907,786850.9471308765,235525.7241971777,88081.23273401536,934295.4385940388
1533.317,297761.434817441,636379.9076887963,0,934141.3425062373
641.1281,723341.2724567599,412235.1756973841,201570.5133720736,934005.9347820703
852.028,735360.0543628186,271058.7456640333,72779.94166291399,933638.8583639379
702.1492,419126.1616475827,514316.5943368838,0,933442.7559844665
1015.7557,904753.7370952509,134226.205785555,105584.5546234671,933395.3882573387
1069.86,547935.8430711989,384868.6677216884,0,932804.5107928873
2097.7295,643106.1270784063,956524.6121028869,667102.4133028152,932528.325878478
1487.5035,99881.68420558398,1070768.923176029,238271.0270112467,932379.5803703666
2048.8282,699171.7894390879,247601.7388277228,14397.89381229097,932375.6344545197
1154.3866,584684.7646185365,1149393.334979218,801765.0671942424,932313.0324035125
694.2016,787746.113168568,144260.5920433101,0,932006.7052118781
961.7351,159717.4090050065,1127673.884204857,355430.3590132223,931960.9341966411
939.2738000000001,582329.0645193482,349248.7684517353,0,931577.8329710835
2094.8842,84805.20357077885,846624.191184617,0,931429.3947553958
857.8569,556887.5034481144,611576.2949044752,237141.7804377337,931322.0179148559
2133.636,578559.9443606469,352723.8805756331,0,931283.82493628
503.4373,438607.8014678698,692416.0906866493,199876.6435118041,931147.248642715
1280.5699,537994.7886526242,589031.5050006879,196037.2051618598,930989.0884914523
931.4767000000001,795755.4935058083,295384.5305313184,160353.0134388485,930787.0105982781
1210.5967,429679.6980919463,966081.170443606,465249.5882873632,930511.280248189
1065.3609,321788.633549122,625954.5713171026,17503.32188945177,930239.8829767727
1216.5998,554578.9173509099,630732.8504874622,256056.6605440767,929255.1072942954
532.5004,691633.5491216853,264542.9104317249,27101.91776431242,929074.5417890978
407.0184,764331.396462676,275837.0248343929,111795.4107777887,928373.0105192802
1666.6332,178656.2955224408,1345737.169979448,596242.1908148732,928151.2746870153
656.3647,879147.2770170741,710660.4293371132,661738.4920786282,928069.2142755591
2106.4977,645932.9671974323,281484.082035727,0,927417.0492331593
1890.5214,52060.97219206147,875337.3051083231,0,927398.2773003846
2716.3379,762304.5520973343,963605.1530553288,798941.95076046,926967.7543922031
395.8999,645226.2571676756,733031.4636347056,451698.629405207,926559.0913971743
685.8852000000001,676085.9284670424,894841.3719036999,645082.1051193113,925845.1952514311
1263.2618,598489.1671997799,341429.7661729651,14115.58216891272,925803.3512038323
2846.0782,241931.3424666782,1158081.115288963,474283.5608754674,925728.8968801739
452.1155,727393.0766273637,272796.3017259823,74530.27385185915,925659.1045014868
606.9939000000001,680279.0746435977,330135.651770297,85258.11630023282,925156.610113662
511.5086,147937.9662290253,776687.5596911724,0,924625.5259201978
67.3378,789725.8435319259,270189.9676330589,135509.5888215621,924406.2223434227
1032.3083,278208.1817141384,645936.4660295154,0,924144.6477436537
139.5072,3039.795407992584,1459329.897529359,538650.6155657094,923719.0773716423
679.0861,362306.6752551608,561230.608009505,0,923537.2832646657
506.8624,684095.3088042827,307981.8119804481,69448.66427105058,922628.4565136803
1190.6053,107325.696519019,1302298.268430724,487269.8964708671,922354.0684788763
420.9293,667369.8381000458,287131.139237061,33030.46227525576,921470.5150618511
1094.2997,661480.587852075,259764.6312613653,0,921245.2191134403
1633.6578,659925.8257866107,295818.9195468056,35006.64377890355,920738.1015545127
1780.5463,715614.5761314223,534298.4890492965,329739.9994658012,920173.0657149176
248.7466,687817.3149610002,231529.3452546952,0,919346.6602156954
445.7352,709583.9838775002,323619.8165379886,114053.9039248148,919149.896490674
971.5165,38633.48162668814,880072.1453771339,0,918705.627003822
92.3197,649230.9473362959,269321.1896020844,0,918552.1369383803
511.2616,513542.6216230497,443902.1349264033,39523.63007295562,917921.1264764974
1189.9886,311423.5531126934,877465.8112842105,271019.1776431242,917870.1867537796
2449.1218,465015.1995797707,457411.6333080563,4629.910951403372,917796.9219364236
467.1323,430857.5481415404,486515.697345701,0,917373.2454872413
1691.5951,618229.9340309779,391818.8919694841,92824.06834277004,917224.757657692
1533.317,535215.062535582,388778.1688610735,6775.479441078106,917217.7519555774
317.0792,906473.3981676585,32144.78714605524,21455.68489674733,917162.5004169664
475.4861,148409.106248863,807094.7907752788,38394.3834994426,917109.5135246993
1458.9148,569137.1439638938,347945.6014052736,0,917082.7453691673
1812.9219,142284.2859909734,1136144.470006858,361358.9035241656,917069.8524736656
1810.6751,351471.3970789342,587728.3379542262,22584.93147026035,916614.8035629001
892.9297,654225.031546575,261936.5763388015,0,916161.6078853766
920.5937,506475.5213254848,409194.4525889735,0,915669.9739144583
505.7599,324144.3336483103,591203.4500781241,0,915347.7837264343
498.4679,897050.5977709052,18244.33865046378,0,915294.936421369
1114.9748,777381.0327321396,137266.9288939656,0,914647.9616261051
628.3593,593636.4249954519,591637.8390936112,271019.1776431242,914255.086445939
1313.5816,908122.3882370903,9122.169325231891,3274.815063187751,913969.7424991345
1556.4839,430622.9204116612,736723.7702663471,254080.4790404289,913266.2116375794
229.4641,849842.3677831716,63420.79626113601,0,913263.1640443075
839.0153,448054.158865615,464144.6630481085,0,912198.8219137234
858.909,77738.10327321396,1059909.197788849,225849.3147026035,911797.986359459
551.8013999999999,781150.1528908408,293212.5854538823,162611.5065858745,911751.2317588485
690.2113000000001,60164.58053326923,851402.4703549766,0,911567.0508882458
818.1215,113073.6047610385,798320.1326624367,0,911393.7374234751
1360.093,430150.8381117838,864434.1408195936,383379.2117076695,911205.7672237079
436.4132,404238.1370207125,506931.9810736009,0,911170.1180943134
90.07689999999999,597405.5451541533,313628.8691817822,0,911034.4143359354
1475.3024,518254.0218214263,392687.6700004585,0,910941.6918218848
2665.9522,536157.3425752573,382262.333628765,7904.726014591123,910514.9501894312
1180.1379,546757.9930216048,365972.7455479937,2371.417804377337,910359.3207652213
1894.4396,165440.8179659944,744629.6503482148,0,910070.4683142093
597.9483,337336.2542037648,827076.6854876915,254362.7906838072,910050.1490076492
1008.7356,978557.8212028205,473484.0268810839,542038.3552862484,910003.492797656
2461.5084,292577.9523191871,617310.2299089067,0,909888.1822280937
142.3001,802398.5677855193,145954.7092037103,38507.3081567939,909845.9688324357
981.3917,750337.5955934578,216325.729712642,57760.96223519085,908902.3630709089
208.7789,591280.7248962637,317103.9813056801,0,908384.7062019438
574.9571,537382.3066268353,549502.1045913496,178985.5819018133,907898.8293163716
369.3999,274250.6055475021,1163510.977982553,530745.8895511182,907015.6939789372
1341.2759,773140.7725536006,404894.0013356498,271019.1776431242,907015.5962461262
1890.5214,164899.0069431811,741936.4384521937,0,906835.4453953749
1815.8262,663365.1479314257,273665.0797569567,30489.65748485148,906540.570203531
638.3008,782092.4329305161,264977.2994472121,140591.1984023707,906478.5339753575
1047.217,681833.836709062,225013.5100223867,536.3921224186834,906310.9546090299
987.404,591751.8649161013,314497.6472127566,0,906249.5121288579
871.9078,589867.3048367507,324054.2055534758,7904.726014591123,906016.7843756354
637.0934,720844.2303516202,184832.5260898176,0,905676.7564414379
256.7247,608241.7656104194,703710.2050893174,406528.7664646863,905423.2042350506
1411.7384,904588.8380883078,825.3391294257426,11.29246573513018,905402.8847519984
1271.2306,610597.4657096078,394859.6150778947,100502.9450426586,904954.135744844
89.31140000000001,642163.847038731,310153.7570578844,47992.97937430325,904324.6247223121
439.5182,600232.3852731793,405719.3404650756,101632.1916161716,904319.5341220833
274.3071,899878.3801699708,4300.451253323607,0,904178.8314232944
301.1559,647346.3872569454,256723.9081529547,0,904070.2954099
2046.3813,231329.7497402912,672434.1959742366,0,903763.9457145277
106.5453,850407.7358069768,52995.45988944242,0,903403.1956964192
3226.8566,638630.2968899485,558189.8849010944,293604.1091133846,903216.0726776584
663.4307,805178.2939025615,227663.2830168588,129863.355953997,902978.2209654233
462.1882,298231.632557239,604669.5095582282,0,902901.1421154672
570.2678,693989.2492208736,208506.7274338718,0,902495.9766547454
443.6261,415074.3574769787,817954.5161624596,330869.2460393141,902159.6276001242
1847.9449,651586.6474354842,321013.4824450652,70577.91084456361,902022.2190359858
428.8586,642634.9870585687,767131.0013504535,508160.9580808579,901605.0303281643
450.597,797828.509593094,103428.0245875102,0,901256.5341806042
1556.1554,597876.685173991,305722.9890999145,2484.342461728639,901115.3318121769
1775.7094,803293.7338232108,300597.1987171652,203264.3832323432,900626.5493080328
810.0365,847109.7556681131,53429.84890492965,0,900539.6045730428
1686.6423,379267.7159693165,521266.8185846795,0,900534.5345539961
2460.4323,513307.0516131309,1707148.830864825,1320089.244436718,900366.6380412383
862.3359,468501.6357265694,488253.2534076499,56744.64031902914,900010.24881519
1957.2733,204003.6285897069,695934.6417120959,0,899938.2703018028
377.5342,786002.8950951687,186352.887644023,72836.40399158964,899519.378747602
1957.2733,293049.0923390247,606407.0656201772,0,899456.1579592018
919.1576,329232.6458625571,668959.0838503387,98809.07518238905,899382.6545305068
36.7697,332625.7962854278,807963.5688062534,241376.4550884075,899212.9100032737
458.5171,488148.1745537998,546461.381482939,135566.0511502378,899043.504886501
1232.5156,738276.4110856137,566877.665210839,406528.7664646863,898625.3098317664
477.2871,664307.4279711011,235438.8463940803,1129.246573513017,898617.0277916684
1103.7756,471611.159857498,481303.0291598541,54768.45881538136,898145.7302019708
1302.9085,572199.5540928384,946968.0537621678,621085.6154321596,898081.9924228466
684.3108,240281.4101172067,722171.7382475248,64931.67797699851,897521.4703877331
1095.0477,431187.3461554267,1058171.6417269,592289.8278075777,897069.1600747487
942.4106,660820.9918243024,237523.913668419,1637.407531593876,896707.4979611274
4708.7726,689748.9890423347,400506.6722792287,194230.410644239,896025.2506773245
642.7306,614366.585868309,281484.082035727,0,895850.667904036
2461.0403,375969.7358304529,756705.6649787599,237141.7804377337,895533.6203714791
2098.1946,881031.8370964248,14334.83751107869,0,895366.6746075035
1240.7205,516605.0317519945,474787.1939275457,97115.20532211951,894277.0203574207
2713.2737,633212.1866618155,295384.5305313184,34442.02049214704,894154.6967009868
2063.7812,680797.328665419,256289.5191374675,43024.29445084596,894062.5533520405
2185.2278,109305.4268823769,1051221.417479104,266502.1913490721,894024.6530124084
292.6596,609184.0456500947,304941.0888720375,20326.43832323432,893798.6961988979
200.6244,758535.4319386331,1085972.538718082,950938.5395553121,893569.4311014034
643.3757000000001,593636.4249954519,299728.4206861908,0,893364.8456816426
103.4447,621904.8261857117,316235.2032747056,45169.8629405207,892970.1665198966
1397.0131,455969.3111988876,438776.344543654,2145.568489674733,892600.0872528669
2048.8282,731209.3107880487,160723.9357302762,0,891933.2465183248
1288.2537,867368.7765211326,397465.9491708181,373215.9925460523,891618.7331458984
209.1822,718017.3902325943,172669.6336561751,0,890687.0238887694
2300.0433,853234.5759260028,37357.45533190204,0,890592.0312579048
1409.42,551940.5332398191,471746.470819135,133251.0956745361,890435.9083844181
451.1537,805649.4339223991,84662.41911846171,0,890311.8530408607
485.3079,528148.9045180568,420922.9560071288,59285.44510943342,889786.4154157521
1762.9027,699266.9597230952,609013.3997131006,418950.4787733295,889329.8806628663
393.8136,408478.3971992515,582081.2807528921,101632.1916161716,888927.4863359721
361.4723,573848.5441622704,314932.0362282439,0,888780.5803905143
1792.4049,235645.3923220042,703710.2050893174,50816.09580808579,888539.5016032358
1010.6493,537099.6226149328,421791.7340381032,70577.91084456361,888313.4458084723
422.9424,308220.743257837,1257556.199835539,677886.7180798645,887890.2250135118
1036.1439,800231.323694266,578171.7796135071,490939.9478347844,887463.1554729887
2343.4535,359716.3474260933,555149.1617926836,27666.54105106893,887198.968167708
399.5531,557830.7257678295,329266.8737393226,0,887097.5995071521
908.7227,657617.2396894062,760180.7771026577,530745.8895511182,887052.1272409457
553.2800999999999,383884.8881637256,503891.2579651902,1468.020545566923,886308.1255833489
1156.2307,144074.6180663565,742175.3524107119,0,886249.9704770684
1049.1592,377854.2959098036,508235.1481200625,0,886089.4440298661
1024.9686,139928.5858917851,1242352.584293486,497207.2663177816,885073.9038674899
275.4657,212484.1489467848,1621139.805798353,948567.1217509347,885056.8329942032
1597.939,499408.4210279199,385607.1290480167,0,885015.5500759366
1666.2754,527676.8222181795,876597.0332532361,519453.4238159881,884820.4316554274
513.5348,619077.9860666856,265194.4939549557,0,884272.4800216414
719.5091,614837.7258881468,269321.1896020844,0,884158.9154902312
926.1233,311922.9615337214,572741.9169199166,931.6284231482396,883733.2500304899
1897.8335,734036.1509070748,236742.013440542,87516.60944725886,883261.554900358
398.1771,861149.7282592754,812046.8255518334,790472.6014591124,882723.9523519964
871.9078,244333.2142878106,638334.6582584888,0,882667.8725462994
3135.6804,604001.5054318805,699366.3149344451,421208.9719203556,882158.8484459699
981.9087,680326.1886455815,230008.9837004898,28231.16433782544,882104.0080082458
549.6413,818134.6444480972,204162.8372789995,140591.1984023707,881706.283324726
730.3099,798888.5746377287,347076.8233742992,264526.0098454244,881439.3881666035
1092.9323,824966.1747357432,56470.57201334028,0,881436.7467490835
233.2845,801056.7610090215,158117.6016373528,77918.01357239821,881256.3490739762
346.9897,657240.3276735361,223710.342975925,0,880950.6706494611
878.7123,483860.8003732772,397031.5601553309,0,880892.3605286081
1546.8044,709065.7298556789,555583.5508081709,383943.834994426,880705.4456694238
574.6328999999999,645461.8271775945,304072.3108410631,68884.04098429407,880650.0970343635
122.7073,707887.8798060846,385737.4457526629,213314.677736609,880310.6478221384
251.7078,317689.7153765344,669827.8618813133,107278.4244837367,880239.152774111
1686.7952,48056.28202344135,832159.0369688921,0,880215.3189923335
737.6987,669018.8281694778,688506.5895472643,477388.9889526282,880136.4287641138
1229.164,426852.8579729202,666352.7497574154,213427.6023939603,879778.0053363752
611.2576,343413.9604596706,879637.7563616467,343403.8830053087,879647.8338160086
1173.3822,195994.2482524667,808745.4690341303,125346.3696599449,879393.3476266521
499.0458,518254.0218214263,364886.7730092757,4404.061636700769,878736.7331940013
1056.6188,866002.4704636035,302334.7547791141,289934.0577494673,878403.1674932503
1441.4729,645697.3971875135,373574.5533190204,141155.8216891272,878116.1288174067
1184.1559,866426.4964814573,24325.78486728505,12986.3355953997,877765.9457533426
1092.6305,607299.485570744,376615.2764274309,106149.1779102237,877765.5840879513
1257.7348,301765.1827060214,1108560.767523419,532722.0710547661,877603.8791746739
629.4319,626616.2263840882,562533.7750559667,311672.0542895928,877477.9471504621
996.9035,589631.7348268318,558624.2739165815,271019.1776431242,877236.8311002892
350.2352,657475.897683455,703710.2050893174,484559.7046944359,876626.3980783366
2524.7454,725602.7445519806,330570.0407857843,179550.2051885698,876622.580149195
1151.7049,723435.5004607274,245429.7937502866,92598.21902806744,876267.0751829465
773.3807,639572.5769296238,261936.5763388015,25351.58557536724,876157.5676930581
1228.7657,32979.80138863622,842497.4955374883,0,875477.2969261245
2048.8282,603059.2253922052,272361.9127104951,0,875421.1381027002
413.1306,285605.0800255897,595981.7292484835,6521.398962037676,875065.4103120356
269.2681,466522.8476432513,447420.68595185,38959.0067861991,874984.5268089022
263.0475,491399.0406906796,638117.4637507452,254645.1023271854,874871.4021142393
1138.8207,436982.3683994299,839022.3834135905,401390.6945552021,874614.0572578183
1398.9653,140399.7259116228,1219764.35548815,485576.0266105976,874588.0547891754
502.3441,9422.800396753206,864825.090933532,0,874247.8913302852
209.5616,613424.3058286336,260546.5314892423,0,873970.8373178759
2694.8921,2073.016087285705,872253.1430983638,536.3921224186834,873789.7670632307
995.1906,597546.8871601045,278443.3589273163,2258.493147026035,873731.7529403947
1060.9539,398490.2287786931,475221.5829430328,0,873711.8117217259
1391.9865,753448.062004426,631167.2395029495,510984.0745146404,873631.2269927352
1069.86,550762.6831902249,397465.9491708181,75094.89713861568,873133.7352224274
1328.5187,518560.2628343208,375746.4983964565,21455.68489674733,872851.0763340299
1183.6464,826473.8227992237,317103.9813056801,271019.1776431242,872558.6264617796
273.265,861267.5132642349,412669.5647128713,401447.1568838777,872489.9210932285
1255.6759,583554.028570926,288868.6952990099,0,872422.723869936
757.119,853705.7159458405,278226.1644195727,259726.711907994,872205.1684574191
601.472,660067.167792562,658099.3584631579,446052.396537642,872114.129718078
821.6898,594013.337011322,279746.525973778,1693.869860269526,872065.9931248305
3008.7566,194109.688173116,677429.6696523399,0,871539.357825456
1810.5375,217525.3471590478,689375.3675782387,35797.11638036266,871103.5983569238
1803.0507,685037.5888439581,503891.2579651902,318447.5337306709,870481.3130784774
324.4277,749630.8855637013,211113.0615267952,90339.72588104141,870404.221209455
1633.6578,75382.40317402565,794931.8983416363,0,870314.3015156619
756.4569,584973.1023106771,589900.2830316623,304896.5748485147,869976.8104938247
851.4435,442400.478627563,540379.9352661178,112924.6573513018,869855.756542379
1508.6624,750054.9115815553,119456.9792589891,0,869511.8908405444
1211.8105,530574.3333401812,630732.8504874622,292474.8625398715,868832.3212877719
1614.3584,699454.4734509905,300597.1987171652,131557.2258142666,868494.4463538892
513.8194999999999,275051.5435812261,593375.3951555602,0,868426.9387367864
2048.8282,183273.4677168499,684901.1607187202,0,868174.62843557
2768.5991,219080.109224512,1055565.307633976,406528.7664646863,868116.6503938017
350.2036,628971.9264832765,239131.1530257217,0,868103.0795089982
2369.8438,405180.4170603878,462711.1792970006,0,867891.5963573884
1319.0023,418843.4776356801,1416108.190488379,967199.6902138996,867751.9779101596
802.322,442871.6186474007,424832.4571465138,0,867704.0757939145
1371.5467,447583.0188457773,752361.7748238875,332563.1158995837,867381.6777700811
1154.6464,624166.2982809324,268886.8005865972,26452.60098454243,866600.4978829871
165.9236,530833.4603510919,634207.9626113601,298685.7186941932,866355.7042682589
1556.9514,537099.6226149328,507366.3700890881,178308.0339577055,866157.9587463154
799.1946,675379.218437286,311022.5350888588,120264.7600791364,866136.9934470084
984.9387,670785.6032438689,229140.2056695154,33877.39720539052,866048.4117079938
145.9328,340399.6066127493,525610.7087395518,0,866010.3153523011
686.3641,641221.5669990557,282352.8600667014,57591.57524916389,865982.8518165932
579.7434,376912.0158701282,491293.9765160604,2371.417804377337,865834.5745818113
673.4807,533858.1792784496,828814.2415496404,496868.4923457277,865803.9284823623
114.9315,420256.897695193,445248.7408744138,0,865505.6385696067
307.4481,672316.8083083412,452633.3541376967,259726.711907994,865223.4505380439
1116.7359,549349.2631307119,315800.8142592184,0,865150.0773899303
1037.9979,98704.77643602951,781900.2278770193,16938.69860269526,863666.3057103535
1717.6178,966213.9526830737,504760.0359961647,607534.6565500034,863439.3321292349
1142.7142,331211.4339458751,1056434.085664951,524535.0333967967,863110.486214029
455.5335,765131.3922163603,117719.4231970401,19761.81503647781,863089.0003769227
1341.3547,587747.1747474812,275185.4413111621,0,862932.6160586433
1263.1104,555945.2234084392,306678.6449339864,0,862623.8683424257
2268.1706,551233.8232100626,848796.1362620533,537521.3689921964,862508.5904799195
1805.1976,705767.7497168152,282352.8600667014,125685.1436319989,862435.4661515178
871.9078,152178.2264075643,710226.0403216259,0,862404.2667291901
841.0804000000001,762681.4641132045,258895.8532303908,159506.0785087137,862071.2388348817
915.0424,641080.2249931043,431782.6813943096,210886.797603556,861976.1087838579
1338.6097,724142.2104904839,963474.8363506827,826043.8685247723,861573.1783163942
735.3718,440044.7785283747,550805.2716378113,129863.355953997,860986.6942121891
784.7154,579503.1666803618,281440.6431341782,0,860943.80981454
497.7068,618324.1620349453,336217.0979871183,93614.54094422914,860926.7190778345
352.3392,551233.8232100626,337911.2151475185,28513.47598120369,860631.5623763774
571.2294000000001,460774.9394012318,405719.3404650756,5928.544510943342,860565.7353553639
781.6790999999999,568194.8639242183,291475.0293919333,0,859669.8933161516
1686.6423,528147.9622380172,331047.8687028202,0,859195.8309408375
2034.7604,691633.5491216853,166805.3819470975,0,858438.9310687828
357.6778,653471.2075148348,204814.4208022303,0,858285.6283170652
354.2378,364426.8053444302,522135.5966156541,28513.47598120369,858048.9259788806
1737.7629,747133.8434585617,412669.5647128713,301819.3779356918,857984.0302357413
809.7614,892716.1095883987,340126.5991265034,375022.7870636731,857819.921651229
905.9239,408714.90948921,448941.0475060553,0,857655.9569952653
116.8705,529796.952307449,338823.4320800417,11292.46573513018,857327.9186523604
2349.5505,398113.316762823,600325.6194033559,141155.8216891272,857283.1144770517
737.408,590809.584876426,288434.3062835227,22020.30818350384,857223.5829764449
1557.4746,25441.56107123366,831420.5756425639,0,856862.1367137976
1708.9556,545581.0852520503,311022.5350888588,0,856603.6203409091
269.7122,568642.4469430641,498244.2007638562,210604.4859601778,856282.1617467424
879.4126,849936.5957871393,6298.640724564877,0,856235.2365117042
1600.5574,652057.7874553218,204162.8372789995,0,856220.6247343213
2394.0318,716227.0581572112,890063.0927333402,750384.3480994002,855905.8027911512
2032.2921,576204.2442614586,529954.5988944243,250692.7393198899,855466.103835993
1514.3098,742139.7592482825,399855.0887559979,286941.5543296578,855053.2936746227
1600.5574,650173.2273759713,205466.0043254612,1016.321916161716,854622.9097852707
409.7545,663930.5159552309,327963.7066928609,137485.7703252099,854408.4523228819
363.6866,841126.277416175,359674.1048234288,346678.6980684964,854121.6841711074
660.4121,424922.1261716255,429176.3473013862,0,854098.4734730117
1861.4886,105252.6804317333,923293.8524181135,175033.2188945177,853513.3139553291
807.1695999999999,438160.2184490241,415145.5821011485,0,853305.8005501726
876.4785000000001,310952.4130928558,660271.3035405941,118570.8902188668,852652.826414583
956.8336,722258.592691173,351029.7634152329,221050.0167651732,852238.3393412327
495.9396,688453.3539877811,244343.8212115685,80741.13000618076,852056.0451931688
294.8675,932527.4412646811,839239.5779213341,919884.2587837041,851882.760402311
